1.000000e-04	0.000000e+00	0.000000e+00	0.000000e+00	nan
1.000000e-04	5.000000e-03	0.000000e+00	0.000000e+00	nan
1.000000e-04	1.000000e-02	0.000000e+00	0.000000e+00	nan
1.000000e-04	1.500000e-02	0.000000e+00	0.000000e+00	nan
1.000000e-04	2.000000e-02	0.000000e+00	0.000000e+00	nan
1.000000e-04	2.500000e-02	0.000000e+00	0.000000e+00	nan
1.000000e-04	3.000000e-02	0.000000e+00	0.000000e+00	nan
1.000000e-04	3.500000e-02	0.000000e+00	0.000000e+00	nan
1.000000e-04	4.000000e-02	0.000000e+00	0.000000e+00	nan
1.000000e-04	4.500000e-02	0.000000e+00	0.000000e+00	nan
1.000000e-04	5.000000e-02	0.000000e+00	0.000000e+00	nan
1.000000e-04	5.500000e-02	0.000000e+00	0.000000e+00	nan
1.000000e-04	6.000000e-02	0.000000e+00	0.000000e+00	nan
1.000000e-04	6.500000e-02	0.000000e+00	0.000000e+00	nan
1.000000e-04	7.000000e-02	0.000000e+00	0.000000e+00	nan
1.000000e-04	7.500000e-02	0.000000e+00	0.000000e+00	nan
1.000000e-04	8.000000e-02	0.000000e+00	0.000000e+00	nan
1.000000e-04	8.500000e-02	0.000000e+00	0.000000e+00	nan
1.000000e-04	9.000000e-02	0.000000e+00	0.000000e+00	nan
1.000000e-04	9.500000e-02	0.000000e+00	0.000000e+00	nan
1.000000e-04	1.000000e-01	0.000000e+00	0.000000e+00	nan
1.000000e-04	1.050000e-01	0.000000e+00	0.000000e+00	nan
1.000000e-04	1.100000e-01	0.000000e+00	0.000000e+00	nan
1.000000e-04	1.150000e-01	0.000000e+00	0.000000e+00	nan
1.000000e-04	1.200000e-01	0.000000e+00	0.000000e+00	nan
1.000000e-04	1.250000e-01	0.000000e+00	0.000000e+00	nan
1.000000e-04	1.300000e-01	0.000000e+00	0.000000e+00	nan
1.000000e-04	1.350000e-01	0.000000e+00	0.000000e+00	nan
1.000000e-04	1.400000e-01	0.000000e+00	0.000000e+00	nan
1.000000e-04	1.450000e-01	0.000000e+00	0.000000e+00	nan
1.000000e-04	1.500000e-01	0.000000e+00	0.000000e+00	nan
1.000000e-04	1.550000e-01	0.000000e+00	0.000000e+00	nan
1.000000e-04	1.600000e-01	0.000000e+00	0.000000e+00	nan
1.000000e-04	1.650000e-01	0.000000e+00	0.000000e+00	nan
1.000000e-04	1.700000e-01	0.000000e+00	0.000000e+00	nan
1.000000e-04	1.750000e-01	0.000000e+00	0.000000e+00	nan
1.000000e-04	1.800000e-01	0.000000e+00	0.000000e+00	nan
1.000000e-04	1.850000e-01	0.000000e+00	0.000000e+00	nan
1.000000e-04	1.900000e-01	0.000000e+00	0.000000e+00	nan
1.000000e-04	1.950000e-01	0.000000e+00	0.000000e+00	nan
1.000000e-04	2.000000e-01	0.000000e+00	0.000000e+00	nan
1.000000e-04	4.000000e-01	3.153252e-02	0.000000e+00	inf
1.000000e-04	6.000000e-01	5.865509e-01	0.000000e+00	inf
1.000000e-04	8.000000e-01	1.907324e+00	0.000000e+00	inf
1.000000e-04	1.000000e+00	8.797594e+02	0.000000e+00	inf
1.000000e-04	1.200000e+00	1.308073e+03	0.000000e+00	inf
1.000000e-04	1.400000e+00	1.137912e+03	0.000000e+00	inf
1.000000e-04	1.600000e+00	9.934791e+02	0.000000e+00	inf
1.000000e-04	1.800000e+00	8.858102e+02	0.000000e+00	inf
1.000000e-04	2.000000e+00	8.089074e+02	0.000000e+00	inf
1.000000e-04	2.200000e+00	7.546882e+02	0.000000e+00	inf
1.000000e-04	2.400000e+00	7.172626e+02	0.000000e+00	inf
1.000000e-04	2.600000e+00	6.935424e+02	0.000000e+00	inf
1.000000e-04	2.800000e+00	6.853258e+02	0.000000e+00	inf
1.000000e-04	3.000000e+00	6.915508e+02	0.000000e+00	inf
1.000000e-04	3.200000e+00	7.270280e+02	0.000000e+00	inf
1.000000e-04	3.400000e+00	7.979289e+02	0.000000e+00	inf
1.000000e-04	3.600000e+00	9.001850e+02	0.000000e+00	inf
1.000000e-04	3.800000e+00	1.040095e+03	0.000000e+00	inf
1.000000e-04	4.000000e+00	1.232636e+03	0.000000e+00	inf
1.000000e-04	4.200000e+00	1.509817e+03	0.000000e+00	inf
1.000000e-04	4.400000e+00	1.839202e+03	0.000000e+00	inf
1.000000e-04	4.600000e+00	2.180287e+03	0.000000e+00	inf
